country_code,country_name,year,non-resident,resident,total
MCO,Monaco,1994,14.0,21.0,35.0
MCO,Monaco,1995,17.0,13.0,30.0
MCO,Monaco,1996,23.0,16.0,39.0
MCO,Monaco,1997,13.0,20.0,33.0
MCO,Monaco,1998,15.0,4.0,19.0
MCO,Monaco,1999,14.0,15.0,29.0
MCO,Monaco,2000,7.0,6.0,13.0
MCO,Monaco,2001,14.0,6.0,20.0
MCO,Monaco,2002,4.0,8.0,12.0
MCO,Monaco,2003,3.0,5.0,8.0
MCO,Monaco,2004,2.0,7.0,9.0
MCO,Monaco,2005,5.0,2.0,7.0
MCO,Monaco,2006,7.0,6.0,13.0
MCO,Monaco,2007,5.0,11.0,16.0
MCO,Monaco,2008,3.0,7.0,10.0
MCO,Monaco,2009,7.0,3.0,10.0
MCO,Monaco,2010,5.0,6.0,11.0
MCO,Monaco,2011,3.0,6.0,9.0
MCO,Monaco,2012,4.0,4.0,8.0
MCO,Monaco,2013,,5.0,5.0
MCO,Monaco,2014,4.0,6.0,10.0
MCO,Monaco,2015,1.0,5.0,6.0
MCO,Monaco,2016,7.0,7.0,14.0
MCO,Monaco,2017,17.0,18.0,35.0
MCO,Monaco,2018,11.0,4.0,15.0
MCO,Monaco,2019,5.0,10.0,15.0
MCO,Monaco,2020,7.0,6.0,13.0
MCO,Monaco,2021,3.0,5.0,8.0
MDA,Moldova,1993,36.0,67.0,103.0
MDA,Moldova,1994,296.0,237.0,533.0
MDA,Moldova,1995,39.0,270.0,309.0
MDA,Moldova,1996,135.0,289.0,424.0
MDA,Moldova,1997,57.0,295.0,352.0
MDA,Moldova,1998,23.0,257.0,280.0
MDA,Moldova,1999,15.0,256.0,271.0
MDA,Moldova,2000,10.0,240.0,250.0
MDA,Moldova,2001,17.0,437.0,454.0
MDA,Moldova,2002,30.0,239.0,269.0
MDA,Moldova,2003,3.0,293.0,296.0
MDA,Moldova,2004,9.0,297.0,306.0
MDA,Moldova,2005,11.0,377.0,388.0
MDA,Moldova,2006,9.0,303.0,312.0
MDA,Moldova,2007,14.0,333.0,347.0
MDA,Moldova,2008,22.0,273.0,295.0
MDA,Moldova,2009,5.0,134.0,139.0
MDA,Moldova,2010,11.0,139.0,150.0
MDA,Moldova,2011,11.0,97.0,108.0
MDA,Moldova,2012,22.0,93.0,115.0
MDA,Moldova,2013,29.0,67.0,96.0
MDA,Moldova,2014,72.0,67.0,139.0
MDA,Moldova,2015,60.0,64.0,124.0
MDA,Moldova,2016,64.0,91.0,155.0
MDA,Moldova,2017,37.0,73.0,110.0
MDA,Moldova,2018,21.0,92.0,113.0
MDA,Moldova,2019,15.0,85.0,100.0
MDA,Moldova,2020,11.0,85.0,96.0
MDA,Moldova,2021,12.0,64.0,76.0
MDG,Madagascar,1994,20.0,9.0,29.0
MDG,Madagascar,1995,16.0,22.0,38.0
MDG,Madagascar,1996,23.0,7.0,30.0
MDG,Madagascar,1997,36.0,9.0,45.0
MDG,Madagascar,1998,30.0,14.0,44.0
MDG,Madagascar,1999,37.0,10.0,47.0
MDG,Madagascar,2000,48.0,7.0,55.0
MDG,Madagascar,2001,38.0,,38.0
MDG,Madagascar,2002,25.0,4.0,29.0
MDG,Madagascar,2003,20.0,3.0,23.0
MDG,Madagascar,2004,22.0,16.0,38.0
MDG,Madagascar,2005,35.0,7.0,42.0
MDG,Madagascar,2006,40.0,4.0,44.0
MDG,Madagascar,2007,67.0,9.0,76.0
MDG,Madagascar,2008,63.0,14.0,77.0
MDG,Madagascar,2009,43.0,1.0,44.0
MDG,Madagascar,2010,34.0,9.0,43.0
MDG,Madagascar,2011,58.0,3.0,61.0
MDG,Madagascar,2012,40.0,4.0,44.0
MDG,Madagascar,2013,47.0,4.0,51.0
MDG,Madagascar,2014,29.0,5.0,34.0
MDG,Madagascar,2015,16.0,3.0,19.0
MDG,Madagascar,2016,30.0,6.0,36.0
MDG,Madagascar,2017,42.0,9.0,51.0
MDG,Madagascar,2018,37.0,9.0,46.0
MDG,Madagascar,2019,30.0,,30.0
MDG,Madagascar,2020,21.0,6.0,27.0
MDG,Madagascar,2021,22.0,6.0,28.0
MEA,"Middle East, North Africa, Afghanistan & Pakistan",1980,4562.0,1007.0,5569.0
MEA,"Middle East, North Africa, Afghanistan & Pakistan",1981,4332.0,1190.0,5522.0
MEA,"Middle East, North Africa, Afghanistan & Pakistan",1982,4087.0,1077.0,5164.0
MEA,"Middle East, North Africa, Afghanistan & Pakistan",1983,4249.0,1090.0,5339.0
MEA,"Middle East, North Africa, Afghanistan & Pakistan",1984,4720.0,1180.0,5900.0
MEA,"Middle East, North Africa, Afghanistan & Pakistan",1985,4191.0,1486.0,5677.0
MEA,"Middle East, North Africa, Afghanistan & Pakistan",1986,3947.0,1222.0,5169.0
MEA,"Middle East, North Africa, Afghanistan & Pakistan",1987,4216.0,1575.0,5791.0
MEA,"Middle East, North Africa, Afghanistan & Pakistan",1988,4129.0,1735.0,5864.0
MEA,"Middle East, North Africa, Afghanistan & Pakistan",1989,4433.0,1734.0,6167.0
MEA,"Middle East, North Africa, Afghanistan & Pakistan",1990,4674.0,1634.0,6308.0
MEA,"Middle East, North Africa, Afghanistan & Pakistan",1991,4384.0,1802.0,6186.0
MEA,"Middle East, North Africa, Afghanistan & Pakistan",1992,3997.0,2184.0,6181.0
MEA,"Middle East, North Africa, Afghanistan & Pakistan",1993,4630.0,2306.0,6936.0
MEA,"Middle East, North Africa, Afghanistan & Pakistan",1994,4633.0,2251.0,6884.0
MEA,"Middle East, North Africa, Afghanistan & Pakistan",1995,5382.0,2350.0,7732.0
MEA,"Middle East, North Africa, Afghanistan & Pakistan",1996,4477.0,2414.0,6891.0
MEA,"Middle East, North Africa, Afghanistan & Pakistan",1997,3012.0,1995.0,5007.0
MEA,"Middle East, North Africa, Afghanistan & Pakistan",1998,6663.0,3075.0,9738.0
MEA,"Middle East, North Africa, Afghanistan & Pakistan",1999,7287.0,3265.0,10552.0
MEA,"Middle East, North Africa, Afghanistan & Pakistan",2000,8535.0,3174.0,11709.0
MEA,"Middle East, North Africa, Afghanistan & Pakistan",2001,8657.0,2824.0,11481.0
MEA,"Middle East, North Africa, Afghanistan & Pakistan",2002,8036.0,3158.0,11194.0
MEA,"Middle East, North Africa, Afghanistan & Pakistan",2003,7366.0,3508.0,10874.0
MEA,"Middle East, North Africa, Afghanistan & Pakistan",2004,8647.0,4936.0,13583.0
MEA,"Middle East, North Africa, Afghanistan & Pakistan",2005,9909.0,6735.0,16644.0
MEA,"Middle East, North Africa, Afghanistan & Pakistan",2006,12131.0,7992.0,20123.0
MEA,"Middle East, North Africa, Afghanistan & Pakistan",2007,13973.0,13340.0,27313.0
MEA,"Middle East, North Africa, Afghanistan & Pakistan",2008,13000.0,17775.0,30775.0
MEA,"Middle East, North Africa, Afghanistan & Pakistan",2009,11546.0,14403.0,25949.0
MEA,"Middle East, North Africa, Afghanistan & Pakistan",2010,14914.0,13945.0,28859.0
MEA,"Middle East, North Africa, Afghanistan & Pakistan",2011,14923.0,14379.0,29302.0
MEA,"Middle East, North Africa, Afghanistan & Pakistan",2012,14219.0,13483.0,27702.0
MEA,"Middle East, North Africa, Afghanistan & Pakistan",2013,14438.0,14674.0,29112.0
MEA,"Middle East, North Africa, Afghanistan & Pakistan",2014,13614.0,17323.0,30937.0
MEA,"Middle East, North Africa, Afghanistan & Pakistan",2015,15165.0,4204.0,19369.0
MEA,"Middle East, North Africa, Afghanistan & Pakistan",2016,15955.0,19220.0,35175.0
MEA,"Middle East, North Africa, Afghanistan & Pakistan",2017,17628.0,20397.0,38025.0
MEA,"Middle East, North Africa, Afghanistan & Pakistan",2018,17894.0,17542.0,35436.0
MEA,"Middle East, North Africa, Afghanistan & Pakistan",2019,19082.0,17129.0,36211.0
MEA,"Middle East, North Africa, Afghanistan & Pakistan",2020,18210.0,17557.0,35767.0
MEX,Mexico,1980,4768.0,704.0,5472.0
MEX,Mexico,1981,5232.0,765.0,5997.0
MEX,Mexico,1982,4763.0,550.0,5313.0
MEX,Mexico,1983,3861.0,730.0,4591.0
MEX,Mexico,1984,3771.0,688.0,4459.0
MEX,Mexico,1985,3091.0,590.0,3681.0
MEX,Mexico,1986,3071.0,629.0,3700.0
MEX,Mexico,1987,3509.0,742.0,4251.0
MEX,Mexico,1988,3748.0,652.0,4400.0
MEX,Mexico,1989,3817.0,757.0,4574.0
MEX,Mexico,1990,4400.0,661.0,5061.0
MEX,Mexico,1991,4707.0,564.0,5271.0
MEX,Mexico,1992,7130.0,565.0,7695.0
MEX,Mexico,1993,7659.0,553.0,8212.0
MEX,Mexico,1994,9446.0,498.0,9944.0
MEX,Mexico,1995,4961.0,432.0,5393.0
MEX,Mexico,1996,6365.0,386.0,6751.0
MEX,Mexico,1997,10111.0,420.0,10531.0
MEX,Mexico,1998,10440.0,453.0,10893.0
MEX,Mexico,1999,11655.0,455.0,12110.0
MEX,Mexico,2000,12630.0,431.0,13061.0
MEX,Mexico,2001,13031.0,534.0,13565.0
MEX,Mexico,2002,12536.0,526.0,13062.0
MEX,Mexico,2003,11739.0,468.0,12207.0
MEX,Mexico,2004,12633.0,565.0,13198.0
MEX,Mexico,2005,13851.0,584.0,14435.0
MEX,Mexico,2006,14931.0,574.0,15505.0
MEX,Mexico,2007,15970.0,629.0,16599.0
MEX,Mexico,2008,15896.0,685.0,16581.0
MEX,Mexico,2009,13459.0,822.0,14281.0
MEX,Mexico,2010,13625.0,951.0,14576.0
MEX,Mexico,2011,12990.0,1065.0,14055.0
MEX,Mexico,2012,14020.0,1294.0,15314.0
MEX,Mexico,2013,14234.0,1210.0,15444.0
MEX,Mexico,2014,14889.0,1246.0,16135.0
MEX,Mexico,2015,16707.0,1364.0,18071.0
MEX,Mexico,2016,16103.0,1310.0,17413.0
MEX,Mexico,2017,15850.0,1334.0,17184.0
MEX,Mexico,2018,14869.0,1555.0,16424.0
MEX,Mexico,2019,14636.0,1305.0,15941.0
MEX,Mexico,2020,13180.0,1132.0,14312.0
MEX,Mexico,2021,15044.0,1117.0,16161.0
MKD,North Macedonia,1993,50.0,78.0,128.0
MKD,North Macedonia,1994,178.0,58.0,236.0
MKD,North Macedonia,1995,76.0,100.0,176.0
MKD,North Macedonia,1996,13.0,52.0,65.0
MKD,North Macedonia,1997,118.0,66.0,184.0
MKD,North Macedonia,1998,60.0,84.0,144.0
MKD,North Macedonia,1999,2.0,64.0,66.0
MKD,North Macedonia,2000,53.0,71.0,124.0
MKD,North Macedonia,2001,59.0,66.0,125.0
MKD,North Macedonia,2002,209.0,42.0,251.0
MKD,North Macedonia,2003,23.0,48.0,71.0
MKD,North Macedonia,2004,9.0,44.0,53.0
MKD,North Macedonia,2005,15.0,53.0,68.0
MKD,North Macedonia,2006,4.0,55.0,59.0
MKD,North Macedonia,2007,13.0,105.0,118.0
MKD,North Macedonia,2008,5.0,34.0,39.0
MKD,North Macedonia,2009,11.0,39.0,50.0
MKD,North Macedonia,2010,1.0,27.0,28.0
MKD,North Macedonia,2011,3.0,37.0,40.0
MKD,North Macedonia,2012,3.0,50.0,53.0
MKD,North Macedonia,2013,4.0,42.0,46.0
MKD,North Macedonia,2020,,47.0,47.0
MKD,North Macedonia,2021,,42.0,42.0
MLI,Mali,1981,7.0,1.0,8.0
MLT,Malta,1980,17.0,7.0,24.0
MLT,Malta,1981,17.0,6.0,23.0
MLT,Malta,1982,15.0,3.0,18.0
MLT,Malta,1983,16.0,4.0,20.0
MLT,Malta,1984,15.0,,15.0
MLT,Malta,1985,20.0,,20.0
MLT,Malta,1986,12.0,5.0,17.0
MLT,Malta,1987,17.0,5.0,22.0
MLT,Malta,1988,14.0,3.0,17.0
MLT,Malta,1989,13.0,2.0,15.0
MLT,Malta,1990,17.0,2.0,19.0
MLT,Malta,1991,21.0,6.0,27.0
MLT,Malta,1992,22.0,3.0,25.0
MLT,Malta,1993,16.0,8.0,24.0
MLT,Malta,1994,21.0,21.0,42.0
MLT,Malta,1995,13.0,11.0,24.0
MLT,Malta,1996,18.0,6.0,24.0
MLT,Malta,1997,24.0,22.0,46.0
MLT,Malta,1998,26.0,8.0,34.0
MLT,Malta,1999,72.0,11.0,83.0
MLT,Malta,2000,93.0,23.0,116.0
MLT,Malta,2001,107.0,26.0,133.0
MLT,Malta,2002,180.0,22.0,202.0
MLT,Malta,2004,471.0,,471.0
MLT,Malta,2006,805.0,,805.0
MLT,Malta,2007,29.0,10.0,39.0
MLT,Malta,2008,34.0,14.0,48.0
MLT,Malta,2009,21.0,8.0,29.0
MLT,Malta,2010,7.0,12.0,19.0
MLT,Malta,2011,6.0,9.0,15.0
MLT,Malta,2012,6.0,11.0,17.0
MLT,Malta,2013,4.0,13.0,17.0
MLT,Malta,2014,8.0,5.0,13.0
MLT,Malta,2015,2.0,9.0,11.0
MLT,Malta,2016,1.0,3.0,4.0
MLT,Malta,2017,7.0,5.0,12.0
MLT,Malta,2018,15.0,2.0,17.0
MLT,Malta,2019,7.0,5.0,12.0
MLT,Malta,2020,5.0,6.0,11.0
MLT,Malta,2021,5.0,5.0,10.0
MNE,Montenegro,2008,914.0,3.0,917.0
MNE,Montenegro,2010,136.0,23.0,159.0
MNE,Montenegro,2011,83.0,20.0,103.0
MNE,Montenegro,2012,41.0,37.0,78.0
MNE,Montenegro,2013,,23.0,23.0
MNE,Montenegro,2014,,13.0,13.0
MNE,Montenegro,2015,,23.0,23.0
MNE,Montenegro,2016,,10.0,10.0
MNE,Montenegro,2018,,3.0,3.0
MNE,Montenegro,2019,,16.0,16.0
MNE,Montenegro,2020,,5.0,5.0
MNG,Mongolia,1983,32.0,12.0,44.0
MNG,Mongolia,1984,11.0,34.0,45.0
MNG,Mongolia,1991,1.0,28.0,29.0
MNG,Mongolia,1992,2.0,26.0,28.0
MNG,Mongolia,1993,6.0,55.0,61.0
MNG,Mongolia,1994,21.0,128.0,149.0
MNG,Mongolia,1995,52.0,130.0,182.0
MNG,Mongolia,1996,23.0,114.0,137.0
MNG,Mongolia,1997,3.0,186.0,189.0
MNG,Mongolia,1998,32.0,148.0,180.0
MNG,Mongolia,2001,76.0,106.0,182.0
MNG,Mongolia,2002,105.0,121.0,226.0
MNG,Mongolia,2003,86.0,167.0,253.0
MNG,Mongolia,2004,86.0,143.0,229.0
MNG,Mongolia,2005,87.0,100.0,187.0
MNG,Mongolia,2006,110.0,103.0,213.0
MNG,Mongolia,2009,67.0,76.0,143.0
MNG,Mongolia,2010,69.0,110.0,179.0
MNG,Mongolia,2013,132.0,133.0,265.0
MNG,Mongolia,2014,126.0,139.0,265.0
MNG,Mongolia,2015,128.0,109.0,237.0
MNG,Mongolia,2016,107.0,112.0,219.0
MNG,Mongolia,2017,104.0,124.0,228.0
MNG,Mongolia,2018,79.0,82.0,161.0
MNG,Mongolia,2019,86.0,84.0,170.0
MNG,Mongolia,2020,82.0,66.0,148.0
MNG,Mongolia,2021,77.0,109.0,186.0
MOZ,Mozambique,1999,18.0,2.0,20.0
MOZ,Mozambique,2000,8.0,,8.0
MOZ,Mozambique,2001,1.0,,1.0
MOZ,Mozambique,2002,9.0,,9.0
MOZ,Mozambique,2003,16.0,,16.0
MOZ,Mozambique,2004,4.0,,4.0
MOZ,Mozambique,2005,14.0,,14.0
MOZ,Mozambique,2006,17.0,1.0,18.0
MOZ,Mozambique,2007,26.0,18.0,44.0
MOZ,Mozambique,2008,14.0,2.0,16.0
MOZ,Mozambique,2009,17.0,7.0,24.0
MOZ,Mozambique,2010,25.0,15.0,40.0
MOZ,Mozambique,2011,15.0,8.0,23.0
MOZ,Mozambique,2012,26.0,14.0,40.0
MOZ,Mozambique,2013,30.0,13.0,43.0
MOZ,Mozambique,2014,46.0,14.0,60.0
MOZ,Mozambique,2015,30.0,24.0,54.0
MOZ,Mozambique,2016,25.0,15.0,40.0
MOZ,Mozambique,2017,26.0,24.0,50.0
MOZ,Mozambique,2018,13.0,34.0,47.0
MOZ,Mozambique,2019,24.0,23.0,47.0
MOZ,Mozambique,2020,14.0,26.0,40.0
MOZ,Mozambique,2021,16.0,30.0,46.0
MUS,Mauritius,1980,10.0,,10.0
MUS,Mauritius,1981,19.0,2.0,21.0
MUS,Mauritius,1982,8.0,,8.0
MUS,Mauritius,1985,5.0,4.0,9.0
MUS,Mauritius,1986,21.0,,21.0
MUS,Mauritius,1987,5.0,,5.0
MUS,Mauritius,1988,14.0,3.0,17.0
MUS,Mauritius,1989,11.0,,11.0
MUS,Mauritius,1990,3.0,1.0,4.0
MUS,Mauritius,1991,8.0,2.0,10.0
MUS,Mauritius,1992,12.0,,12.0
MUS,Mauritius,1993,4.0,2.0,6.0
MUS,Mauritius,1994,12.0,5.0,17.0
MUS,Mauritius,1995,4.0,3.0,7.0
MUS,Mauritius,1996,19.0,3.0,22.0
MUS,Mauritius,1997,12.0,3.0,15.0
MUS,Mauritius,1998,12.0,3.0,15.0
MUS,Mauritius,2008,22.0,2.0,24.0
MUS,Mauritius,2011,19.0,1.0,20.0
MUS,Mauritius,2012,14.0,4.0,18.0
MUS,Mauritius,2013,18.0,2.0,20.0
MUS,Mauritius,2014,18.0,3.0,21.0
MUS,Mauritius,2015,20.0,1.0,21.0
MUS,Mauritius,2016,36.0,2.0,38.0
MUS,Mauritius,2017,18.0,1.0,19.0
MUS,Mauritius,2018,13.0,16.0,29.0
MUS,Mauritius,2019,23.0,4.0,27.0
MUS,Mauritius,2020,19.0,6.0,25.0
MUS,Mauritius,2021,14.0,6.0,20.0
MWI,Malawi,1980,51.0,2.0,53.0
MWI,Malawi,1981,41.0,7.0,48.0
MWI,Malawi,1982,49.0,3.0,52.0
MWI,Malawi,1983,37.0,1.0,38.0
MWI,Malawi,1984,26.0,,26.0
MWI,Malawi,1985,35.0,,35.0
MWI,Malawi,1986,39.0,,39.0
MWI,Malawi,1987,53.0,,53.0
MWI,Malawi,1988,33.0,1.0,34.0
MWI,Malawi,1989,34.0,1.0,35.0
MWI,Malawi,1990,33.0,,33.0
MWI,Malawi,1991,21.0,1.0,22.0
MWI,Malawi,1992,12.0,2.0,14.0
MWI,Malawi,1993,15.0,3.0,18.0
MWI,Malawi,1994,12.0,1.0,13.0
MWI,Malawi,1995,33.0,1.0,34.0
MWI,Malawi,1996,30.0,2.0,32.0
MWI,Malawi,1997,26.0,2.0,28.0
MWI,Malawi,1998,18.0,2.0,20.0
MWI,Malawi,1999,,1.0,1.0
MWI,Malawi,2000,17.0,3.0,20.0
MWI,Malawi,2015,,6.0,6.0
MWI,Malawi,2016,1.0,3.0,4.0
MYS,Malaysia,1985,1329.0,8.0,1337.0
MYS,Malaysia,1986,233.0,29.0,262.0
MYS,Malaysia,1987,3195.0,71.0,3266.0
MYS,Malaysia,1988,1547.0,73.0,1620.0
MYS,Malaysia,1989,1803.0,84.0,1887.0
MYS,Malaysia,1990,2213.0,92.0,2305.0
MYS,Malaysia,1991,2321.0,106.0,2427.0
MYS,Malaysia,1992,2260.0,151.0,2411.0
MYS,Malaysia,1993,2684.0,198.0,2882.0
MYS,Malaysia,1994,3364.0,223.0,3587.0
MYS,Malaysia,1995,3911.0,141.0,4052.0
MYS,Malaysia,1996,5354.0,221.0,5575.0
MYS,Malaysia,1997,6272.0,179.0,6451.0
MYS,Malaysia,1998,5770.0,193.0,5963.0
MYS,Malaysia,1999,5624.0,218.0,5842.0
MYS,Malaysia,2000,6021.0,206.0,6227.0
MYS,Malaysia,2001,5663.0,271.0,5934.0
MYS,Malaysia,2002,4615.0,322.0,4937.0
MYS,Malaysia,2003,4686.0,376.0,5062.0
MYS,Malaysia,2004,4920.0,522.0,5442.0
MYS,Malaysia,2005,5764.0,522.0,6286.0
MYS,Malaysia,2006,4269.0,531.0,4800.0
MYS,Malaysia,2007,1702.0,670.0,2372.0
MYS,Malaysia,2008,4485.0,818.0,5303.0
MYS,Malaysia,2009,4503.0,1234.0,5737.0
MYS,Malaysia,2010,5152.0,1231.0,6383.0
MYS,Malaysia,2011,5376.0,1076.0,6452.0
MYS,Malaysia,2012,5826.0,1114.0,6940.0
MYS,Malaysia,2013,6006.0,1199.0,7205.0
MYS,Malaysia,2014,6267.0,1353.0,7620.0
MYS,Malaysia,2015,6455.0,1272.0,7727.0
MYS,Malaysia,2016,6127.0,1109.0,7236.0
MYS,Malaysia,2017,5906.0,1166.0,7072.0
MYS,Malaysia,2018,6179.0,1116.0,7295.0
MYS,Malaysia,2019,6480.0,1071.0,7551.0
MYS,Malaysia,2020,5839.0,989.0,6828.0
MYS,Malaysia,2021,6651.0,883.0,7534.0
NAC,North America,1980,64930.0,63746.0,128676.0
NAC,North America,1981,67276.0,64568.0,131844.0
NAC,North America,1982,70192.0,65316.0,135508.0
NAC,North America,1983,68002.0,61408.0,129410.0
NAC,North America,1984,74152.0,63867.0,138019.0
NAC,North America,1985,77044.0,65765.0,142809.0
NAC,North America,1986,81317.0,67356.0,148673.0
NAC,North America,1987,90120.0,70842.0,160962.0
NAC,North America,1988,97513.0,77964.0,175477.0
NAC,North America,1989,108397.0,85401.0,193798.0
NAC,North America,1990,104895.0,93192.0,198087.0
NAC,North America,1991,105257.0,90137.0,195394.0
NAC,North America,1992,113872.0,95232.0,209104.0
NAC,North America,1993,107548.0,103578.0,211126.0
NAC,North America,1994,120205.0,109713.0,229918.0
NAC,North America,1995,128341.0,126393.0,254734.0
NAC,North America,1996,130041.0,109475.0,239516.0
NAC,North America,1997,126520.0,122558.0,249078.0
NAC,North America,1998,132409.0,138542.0,270951.0
NAC,North America,1999,149701.0,153312.0,303013.0
NAC,North America,2000,166535.0,168982.0,335517.0
NAC,North America,2001,184711.0,181476.0,366187.0
NAC,North America,2002,185982.0,188204.0,374186.0
NAC,North America,2003,186799.0,192870.0,379669.0
NAC,North America,2004,200377.0,194767.0,395144.0
NAC,North America,2005,217571.0,213050.0,430621.0
NAC,North America,2006,240698.0,227306.0,468004.0
NAC,North America,2007,249940.0,246345.0,496285.0
NAC,North America,2008,261761.0,236649.0,498410.0
NAC,North America,2009,263604.0,229979.0,493583.0
NAC,North America,2010,279148.0,246527.0,525675.0
NAC,North America,2011,286189.0,252504.0,538693.0
NAC,North America,2012,304566.0,273491.0,578057.0
NAC,North America,2013,313955.0,292398.0,606353.0
NAC,North America,2014,324989.0,289294.0,614283.0
NAC,North America,2015,333762.0,292612.0,626374.0
NAC,North America,2016,340911.0,299405.0,640316.0
NAC,North America,2017,344021.0,297957.0,641978.0
NAC,North America,2018,343858.0,289444.0,633302.0
NAC,North America,2019,368590.0,289351.0,657941.0
NAC,North America,2020,357699.0,274038.0,631737.0
NAM,Namibia,1990,158.0,5.0,163.0
NAM,Namibia,1991,130.0,3.0,133.0
NAM,Namibia,1993,120.0,13.0,133.0
NAM,Namibia,2015,11.0,13.0,24.0
NAM,Namibia,2016,14.0,18.0,32.0
NAM,Namibia,2017,15.0,10.0,25.0
NAM,Namibia,2018,15.0,21.0,36.0
NAM,Namibia,2019,12.0,8.0,20.0
NGA,Nigeria,1985,431.0,10.0,441.0
NGA,Nigeria,1990,246.0,12.0,258.0
NGA,Nigeria,2011,747.0,64.0,811.0
NGA,Nigeria,2012,676.0,42.0,718.0
NGA,Nigeria,2013,869.0,50.0,919.0
NGA,Nigeria,2016,150.0,85.0,235.0
NGA,Nigeria,2017,180.0,100.0,280.0
NGA,Nigeria,2018,509.0,382.0,891.0
NGA,Nigeria,2019,683.0,439.0,1122.0
NGA,Nigeria,2020,598.0,410.0,1008.0
NIC,Nicaragua,1983,64.0,,64.0
NIC,Nicaragua,1984,49.0,,49.0
NIC,Nicaragua,1985,33.0,2.0,35.0
NIC,Nicaragua,1986,39.0,,39.0
NIC,Nicaragua,1992,39.0,3.0,42.0
NIC,Nicaragua,1993,34.0,2.0,36.0
NIC,Nicaragua,1995,35.0,,35.0
NIC,Nicaragua,1997,,3.0,3.0
NIC,Nicaragua,1998,,12.0,12.0
NIC,Nicaragua,1999,136.0,9.0,145.0
NIC,Nicaragua,2000,129.0,14.0,143.0
NIC,Nicaragua,2011,208.0,2.0,210.0
NIC,Nicaragua,2012,172.0,4.0,176.0
NIC,Nicaragua,2013,124.0,3.0,127.0
NIC,Nicaragua,2014,145.0,1.0,146.0
NLD,Netherlands,1980,5532.0,1826.0,7358.0
NLD,Netherlands,1981,4228.0,1897.0,6125.0
NLD,Netherlands,1982,3212.0,1873.0,5085.0
NLD,Netherlands,1983,2611.0,1889.0,4500.0
NLD,Netherlands,1984,2139.0,1840.0,3979.0
NLD,Netherlands,1985,1658.0,1938.0,3596.0
NLD,Netherlands,1986,1464.0,1866.0,3330.0
NLD,Netherlands,1987,1201.0,1970.0,3171.0
NLD,Netherlands,1988,1068.0,2158.0,3226.0
NLD,Netherlands,1989,993.0,2205.0,3198.0
NLD,Netherlands,1990,764.0,2147.0,2911.0
NLD,Netherlands,1991,595.0,1605.0,2200.0
NLD,Netherlands,1992,555.0,1753.0,2308.0
NLD,Netherlands,1993,560.0,1733.0,2293.0
NLD,Netherlands,1994,501.0,1748.0,2249.0
NLD,Netherlands,1995,569.0,2123.0,2692.0
NLD,Netherlands,1996,633.0,2348.0,2981.0
NLD,Netherlands,1997,637.0,2391.0,3028.0
NLD,Netherlands,1998,549.0,2451.0,3000.0
NLD,Netherlands,1999,506.0,2545.0,3051.0
NLD,Netherlands,2000,529.0,2465.0,2994.0
NLD,Netherlands,2001,543.0,2110.0,2653.0
NLD,Netherlands,2002,481.0,2122.0,2603.0
NLD,Netherlands,2003,573.0,2288.0,2861.0
NLD,Netherlands,2004,556.0,2187.0,2743.0
NLD,Netherlands,2005,633.0,2217.0,2850.0
NLD,Netherlands,2006,548.0,2168.0,2716.0
NLD,Netherlands,2007,367.0,2079.0,2446.0
NLD,Netherlands,2008,311.0,2421.0,2732.0
NLD,Netherlands,2009,279.0,2575.0,2854.0
NLD,Netherlands,2010,240.0,2527.0,2767.0
NLD,Netherlands,2011,310.0,2585.0,2895.0
NLD,Netherlands,2012,338.0,2375.0,2713.0
NLD,Netherlands,2013,449.0,2315.0,2764.0
NLD,Netherlands,2014,288.0,2294.0,2582.0
NLD,Netherlands,2015,287.0,2207.0,2494.0
NLD,Netherlands,2016,314.0,2290.0,2604.0
NLD,Netherlands,2017,365.0,2241.0,2606.0
NLD,Netherlands,2018,394.0,2111.0,2505.0
NLD,Netherlands,2019,449.0,2228.0,2677.0
NLD,Netherlands,2020,825.0,2198.0,3023.0
NLD,Netherlands,2021,1390.0,2080.0,3470.0
NOR,Norway,1980,3247.0,716.0,3963.0
NOR,Norway,1981,3785.0,714.0,4499.0
NOR,Norway,1982,3733.0,693.0,4426.0
NOR,Norway,1983,4068.0,825.0,4893.0
NOR,Norway,1984,4332.0,961.0,5293.0
NOR,Norway,1985,3694.0,923.0,4617.0
NOR,Norway,1986,3519.0,903.0,4422.0
NOR,Norway,1987,4616.0,884.0,5500.0
NOR,Norway,1988,4933.0,904.0,5837.0
NOR,Norway,1989,4324.0,1015.0,5339.0
NOR,Norway,1990,4745.0,899.0,5644.0
NOR,Norway,1991,4213.0,924.0,5137.0
NOR,Norway,1992,4120.0,941.0,5061.0
NOR,Norway,1993,3886.0,1031.0,4917.0
NOR,Norway,1994,4072.0,1074.0,5146.0
NOR,Norway,1995,4280.0,1128.0,5408.0
NOR,Norway,1996,4336.0,1291.0,5627.0
NOR,Norway,1997,4959.0,1256.0,6215.0
NOR,Norway,1998,5006.0,1213.0,6219.0
NOR,Norway,1999,5255.0,1335.0,6590.0
NOR,Norway,2000,5389.0,1311.0,6700.0
NOR,Norway,2001,5242.0,1189.0,6431.0
NOR,Norway,2002,5109.0,1178.0,6287.0
NOR,Norway,2003,4782.0,1079.0,5861.0
NOR,Norway,2004,4348.0,1142.0,5490.0
NOR,Norway,2005,4843.0,1143.0,5986.0
